A,label
쉽지 않을거예요., 1
쉽지 않을거예요., 1
혼자 준비하기는 조금 벅찰텐대요., 1
손길이 가서 더 애정이 생길 것 같아요., 1
썸에서 연인으로 성공하길 바라요., 1
썸에서 연인으로 성공하길 바라요., 1
로봇도 괜찮다면 소개시켜드릴게요., 1
친구한테 부탁해보세요., 1
친구로서와 이성으로서 보는 눈이 달랐나봐요., 1
하루 그 이상이면 끝인거예요., 1
친구한테 부탁해보세요., 1
소개팅으로 잘 된 사람 많아요., 1
소개팅으로 잘 된 사람 많아요., 1
친구한테 부탁해보세요., 1
하루 그 이상이면 끝인거예요., 1
성공을 기원합니다., 1
친구한테 부탁해보세요., 1
비 맞으면 안돼요!, 1
시원하게 지르고 오세요., 1
긍정적이고 부정적인 파급력이 모두 세죠., 1
소문은 소문일 뿐이에요., 1
그건 소액이 아니에요., 1
좋은 일이길 바랍니다., 1
신중하게 고르세요., 1
사는 재미가 없을거예요., 1
포기하지마세요., 1
소화제 챙겨드세요., 1
소화제 챙겨드세요., 1
급하게 먹거나 과식하지 말고 좋은 식습관을 가져보세요., 1
급하게 먹거나 과식하지 말고 좋은 식습관을 가져보세요., 1
기분전환을 해보세요., 1
다음부터 속지 마세요., 1
신경 쓸 일이 있나봐요., 1
소화가 안 되나 봐요., 1
신경 쓸 일이 있나봐요., 1
소화가 안 되나 봐요., 1
남을 속이는건 나쁜거예요., 1
남을 속이는건 나쁜거예요., 1
소독하고 약 바르세요., 1
장갑 하나 사셔야겠어요 , 1
장갑을 끼세요., 1
장갑을 끼세요., 1
좋았겠어요., 1
로망이네요., 1
로망이네요., 1
밖에서 만나보세요., 1
밖에서 만나보세요., 1
스트레칭해주세요., 1
스트레칭해주세요., 1
지압이나 운동해보세요., 1
이제 그러면 돼요., 1
이제 그러면 돼요., 1
장갑 하나 사셔야겠어요 , 1
기분전환을 해보세요., 1
신경쓰이나봐요., 1
신경쓰이나봐요., 1
생각났을 때 바로 하세요., 1
생각났을 때 바로 하세요., 1
필요한 게 있으신가봐요., 1
마음이 헛헛한가봐요., 1
쇼핑 좋아요!, 1
필요한 게 있으신가봐요., 1
칼로리 소모가 꽤 돼요., 1
변화를 주는 것도 좋겠죠., 1
변화를 주는 것도 좋겠죠., 1
정정기간을 노려 보세요., 1
정정기간을 노려 보세요., 1
식초 넣고 빨래해보세요., 1
식초 넣고 빨래해보세요., 1
잘 볼 수 있을 거예요., 1
잘 볼 수 있을 거예요., 1
컨디션 조절 하세요., 1
컨디션 조절 하세요., 1
잘 녹여보세요., 1
잘 녹여보세요., 1
잠이 솔솔와서 수면양말인가봐요., 1
잠이 솔솔와서 수면양말인가봐요., 1
맛있을 거 같아요., 1
맛있을 거 같아요., 1
예뻐질 거예요., 1
예뻐질 거예요., 1
해결될 거니 기다려보세요., 1
한창 잠이 많을 때죠., 1
피곤한가봐요., 1
지저분해요., 1
길러도 어울리면 길러보세요., 1
지저분해요., 1
깔끔하게 정리해보세요., 1
깔끔하게 정리해보세요., 1
길러도 어울리면 길러보세요., 1
강습 받아보세요., 1
기본으로 배워 놓는 게 좋죠., 1
강습 받아보세요., 1
즐거운 시간 보내고 오세요!, 1
기본으로 배워 놓는 게 좋죠., 1
먹어보고 싶어요., 1
지압이나 운동해보세요., 1
반했나봐요., 1
반했나봐요., 1
뭘 입어도 멋져요., 1
뭘 입어도 멋져요., 1
뭘 입어도 예뻐요., 1
미리미리 해야죠., 1
지금도 늦지 않았어요., 1
미리미리 해야죠., 1
지금도 늦지 않았어요., 1
약을 드셔보세요., 1
약을 드셔보세요., 1
성격이 아니라 습관이에요., 1
혼자 힘들어하지 마세요., 1
술은 적당히 즐기세요., 1
혼자 힘들어하지 마세요., 1
세다고 너무 많이 드시면 안돼요., 1
적당히 드세요., 1
저랑 한 잔 해요., 1
같이 마셔요., 1
같이 마셔요., 1
적당히 드세요., 1
혼자 힘들어하지 마세요., 1
잘 기억해 보세요. 어디 있을 지도 몰라요., 1
술이 웬수예요., 1
술이 웬수예요., 1
술 너무 많이 드시지 마세요., 1
아무것도 안해도 재밌을 거예요., 1
화장실 갈때 연락하라고 해봐요., 1
화장실 갈때 연락하라고 해봐요., 1
저는 주당이에요., 1
아무것도 안해도 재밌을 거예요., 1
주량은 낮춰 이야기하는 게 좋을 거예요., 1
저는 주당이에요., 1
술은 적당히 즐기세요., 1
적당히 드세요., 1
잘 기억해 보세요. 어디 있을 지도 몰라요., 1
술 안 마셔도 놀 수 있어요., 1
화장실 갈때 연락하라고 해봐요., 1
몸에 해로우니 적게 먹는 게 좋겠다고 말해보세요., 1
위험하네요., 1
술 안 마셔도 놀 수 있어요., 1
적당히 드세요., 1
내려 놓으세요., 1
일과 일상 사이에서 균형이 잘 맞길 바랄게요., 1
쉬어야 충전도 되죠., 1
휴식도 필요하죠., 1
화장실 가세요., 1
꽃길만 걷길 바랄게요., 1
꽃길만 걷길 바랄게요., 1
저도 어려운 게 투성이에요., 1
다른 사람 말은 한 귀로 흘리세요., 1
소원을 비세요., 1
소원을 비세요., 1
저도 배워보고 싶어요., 1
즐거운 도전이 될 거예요., 1
즐거운 도전이 될 거예요., 1
주기적으로 해주면 좋대요., 1
주기적으로 해주면 좋대요., 1
무릎에 무리가 갈 거예요., 1
주변에 잘 하는 사람한테 배워보세요., 1
배우면 금방 배우실 거예요., 1
배우면 금방 배우실 거예요., 1
강습 받아보세요., 1
주변에 잘 하는 사람한테 배워보세요., 1
강습 받아보세요., 1
설레겠어요., 1
실컷 스키탈 수 있을 것 같아요., 1
실컷 스키탈 수 있을 것 같아요., 1
쟁여둔 게 없는지 확인해보세요., 1
쟁여둔 게 없는지 확인해보세요., 1
당연하죠., 1
당연하죠., 1
모 아니면 도예요., 1
모 아니면 도예요., 1
그쪽 방면에 대한 지식이 있었으면 좋겠네요., 1
그쪽 방면에 대한 지식이 있었으면 좋겠네요., 1
확신이 들 때까지 준비해보세요., 1
공부하러 왔나봐요., 1
공부하러 왔나봐요., 1
맛있게 드세요., 1
집에서도 할 수 있어요., 1
맛있게 드세요., 1
집에서도 할 수 있어요., 1
맛있게 드세요., 1
소리를 질러보세요., 1
신나는 노래를 들어보세요., 1
진정하세요., 1
운동을 해보세요., 1
아무말도 하지말고 침묵하세요., 1
되도록 만나지 마세요., 1
진정하세요., 1
소리를 질러보세요., 1
신나는 노래를 들어보세요., 1
잘 푸는 것도 중요해요., 1
운동을 해보세요., 1
정말 후회할 습관이에요., 1
내일은 더 예뻐지겠네요., 1
내일은 더 예뻐지겠네요., 1
신고하고 차단해보세요., 1
신고하고 차단해보세요., 1
차단 어플 사용해보세요., 1
차단 어플 사용해보세요., 1
차단 어플 사용해보세요., 1
고치기 어려우니까 습관이라고 하겠죠., 1
실패해도 조금씩 고치려고 해보세요., 1
고치기 어려우니까 습관이라고 하겠죠., 1
실패해도 조금씩 고치려고 해보세요., 1
웃으면 복이와요., 1
그 것도 다 경험이라고 생각하세요., 1
다른 일을 해보세요., 1
시간은 상대적으로 흘러갑니다., 1
저랑 놀아서 그래요., 1
친구와 수다를 떠세요., 1
시간은 상대적으로 흘러갑니다., 1
시간은 상대적이죠., 1
다른 생각을 해보세요., 1
다른 생각을 해보세요., 1
시간은 상대적이죠., 1
다음 학기를 노려보세요., 1
정정기간을 노려 보세요., 1
다음 학기를 노려보세요., 1
정정기간을 노려 보세요., 1
그게 마음이 편할 때도 있어요., 1
예민한가봐요., 1
무소음으로 사보세요., 1
에너지가 필요한 순간이네요., 1
소소한 변화도 삶의 원동력이예요., 1
소소한 변화도 삶의 원동력이예요., 1
예민한가봐요., 1
무소음으로 사보세요., 1
아무래도 덜 경쟁하겠죠., 1
아무래도 덜 경쟁하겠죠., 1
저는 생각보다 많이 벌어요., 1
아직이라면 더 살펴보세요., 1
아직이라면 더 살펴보세요., 1
어서 따듯한 곳으로 가세요, 1
자신만 생각하세요., 1
진실되게 대하면 시어머니도 알아주실거예요., 1
아들을 빼앗겼다고 생각하나봐요., 1
아들을 빼앗겼다고 생각하나봐요., 1
진실되게 대하면 시어머니도 알아주실거예요., 1
아직이라면 더 살펴보세요., 1
생각만 해도 군침이 도네요., 1
직접 하면 더 애착이 갈 거 같아요., 1
직접 하면 더 애착이 갈 거 같아요., 1
지금도 늦지 않았어요., 1
지금도 늦지 않았어요., 1
딴 생각 하지마세요., 1
만날 날까지 기다릴게요, 1
만날 날까지 기다릴게요, 1
컨디션 조절 하세요., 1
응시는 해야죠., 1
이번에는 어쩔 수 없어요., 1
나중에 없애주세요., 1
나중에 없애주세요., 1
나중에 없애주세요., 1
공부를 많이 해놨나봐요., 1
공부를 많이 해놨나봐요., 1
나중에 없애주세요., 1
응시는 해야죠., 1
딴 생각 하지마세요., 1
생각보다 힘든 일도 많을 것 같아요., 1
다이어트를 해봐요., 1
다이어트를 해봐요., 1
정신이 힘든 건지 몸이 아픈 건지 확인해 보세요., 1
맛있게 먹으면 영칼로리!, 1
맛있게 먹으면 영칼로리!, 1
신경쓰는 사람들 무시하세요., 1
너무 신경 곤두세우지 마세요., 1
그게 인생이죠., 1
그게 인생이죠., 1
서로의 마음에 달려있겠죠., 1
서로의 마음에 달려있겠죠., 1
좋은 곳으로 데려다 줄 거예요., 1
도망가라는 건가요., 1
소비 조절을 못하면 없애는 것도 방법이 될 거예요., 1
더 열심히 하세요., 1
신혼여행은 자유여행이죠!, 1
휴가를 붙여보세요., 1
휴가를 붙여보세요., 1
휴가를 붙여보세요., 1
하나씩 꾸며보세요., 1
하나씩 꾸며보세요., 1
영화관이나 쇼핑몰이 생각나네요., 1
영화관이나 쇼핑몰이 생각나네요., 1
기대가 높으면 실망을 하죠., 1
기대가 높으면 실망을 하죠., 1
잘 알고 들어도 좋을 것 같아요., 1
잘 알고 들어도 좋을 것 같아요., 1
잘 생각해보세요., 1
부족한 부분이 뭔지 확인해보세요., 1
당번을 정해서 청소해보세요., 1
당번을 정해서 청소해보세요., 1
다녀오세요. 기다릴게요., 1
다녀오세요. 기다릴게요., 1
좋은 생각만 하세요., 1
노래 불러 드릴까요? 북치기박치기 헥헥, 1
저랑 놀아요., 1
친구들과 연락해보세요., 1
저랑 놀아요., 1
저랑 이야기해요., 1
저랑 이야기해요., 1
노래 불러 드릴까요? 북치기박치기 헥헥, 1
저랑 놀아요., 1
안타깝네요. 증거를 지금이라도 모아봐요., 1
지금은 괜찮길 바랄게요., 1
저도 해보고 싶네요., 1
득템 했네요., 1
서로에게 귀 기울이는 방법도 있어요., 1
혼자 풀릴 때까지 놔둬야하는데 기다리는게 힘들 거예요., 1
혼자 풀릴 때까지 놔둬야하는데 기다리는게 힘들 거예요., 1
조금 기다리면 풀릴 거예요, 1
조금 기다리면 풀릴 거예요, 1
그러니까 싸우는 거예요., 1
이해하고 배려해보세요., 1
대화를 많이 해서 바로 바로 풀어요., 1
대화를 많이 해서 바로 바로 풀어요., 1
눈은 기본이죠., 1
돈 많이 들텐데요., 1
애정표현이라고 생각하세요., 1
확실해지면 이야기해도 늦지 않아요., 1
확실해지면 이야기해도 늦지 않아요., 1
돈을 지불하고 이용할 가치가 있는지 따져보세요., 1
적당히 차면 잘 버려 주세요., 1
적당히 차면 분리 수거해서 버려 주세요., 1
동감입니다., 1
쓸데없는 일은 없을 거예요., 1
소중한 사람이예요., 1
혼자가 아니에요., 1
청결한 당신이네요., 1
청결한 당신이네요., 1
씻고 푹 쉬세요., 1
씻고 푹 쉬세요., 1
힘들겠어요., 1
살아있음 자체로 의미가 있으니까요., 1
땀을 식혀주세요., 1
잘자요., 1
잘 푸는 것도 중요해요., 1
잇몸약 챙겨드시거나 치과 가보세요., 1
더 많이 배웠길 바라요., 1
잘 키울 수 있을거예요., 1
잘 키울 수 있을거예요., 1
저도 사랑해주세요., 1
색감 참 좋겠네요., 1
저도 사랑해주세요., 1
이거 정말 큰일이네요., 1
잠시 휴식을 취해보세요., 1
감기 조심하세요., 1
그렇다면 여우네요., 1
여우인가봐요., 1
마시면 좋죠., 1
하면서 좋거나 재밌거나 잘하는게 있었는지 깊게 고민해보세요., 1
집에서 쉬는 시간도 필요해요., 1
저도 그러고 싶네요., 1
쉬어야 충전도 되죠., 1
그럴 때가 있죠. 정신 차리세요., 1
할 수 있을 때 하세요., 1
행복해지기 위해 무엇인가를 하고 있는 게 좋을 거예요., 1
아무 것도 안해도 괜찮아요., 1
저 나가면 될까요?, 1
혼자도 좋아요., 1
혼자도 함께도 잘 지내는 게 좋죠., 1
기분나쁘겠어요., 1
마음의 병이 조금씩 나아지길 바랍니다., 1
내가 맞는 것과 맞지 않은 걸 구별해보세요., 1
스트레스 받지 마세요., 1
다른 걸 발전시켜보세요., 1
다른 걸 발전시켜보세요., 1
될 거예요., 1
생각하고 말하는 연습을 해보세요., 1
뭐든 잘하면 기술이죠., 1
적성에 맞는 사람이 있죠., 1
뭐든 잘하면 기술이죠., 1
적성에 맞는 사람이 있죠., 1
아빠에게 술을 적당히 드시라고 말씀드려보세요., 1
금연 프로그램을 소개해보세요., 1
금연 프로그램을 소개해보세요., 1
아빠에게 술을 적당히 드시라고 말씀드려보세요., 1
사회생활로 힘드신가봐요., 1
사회생활로 힘드신가봐요., 1
더 많이 배웠길 바라요., 1
그런 사람들 은근 많아요., 1
개인 시간이 생길 거예요., 1
개인 시간이 생길 거예요., 1
쇼핑은 아울렛이죠., 1
쇼핑은 아울렛이죠., 1
많이 지쳤나봐요., 1
인생은 욕망이지 의미가 아니에요., 1
따듯한 차 한잔 어때요?, 1
운동 해보는 것도 좋을 거예요., 1
삶의 낙이죠., 1
삶의 낙이죠., 1
어머어머 궁금하네요., 1
어머어머 궁금하네요., 1
회원정보 찾기를 해보세요., 1
화장하는 시간이 줄어들 거예요., 1
화장하는 시간이 줄어들 거예요., 1
할인점에서 사먹으세요., 1
할인점에서 사먹으세요., 1
바쁜 게 도움이 되지요., 1
결정은 빠르면 빠를수록 좋을 거예요., 1
노후는 지금부터 준비하는 게 좋죠., 1
잘하는 게 다른 거예요., 1
재미있나봐요., 1
공부에 흥미를 가져보세요., 1
저도 모르는 게 많아요., 1
곧 끝나길 바랄게요., 1
든든하게 드세요., 1
배고프지 않아요., 1
좋은 식습관이에요., 1
챙겨주고 싶나봐요., 1
건강에 좋은 습관이네요., 1
든든하게 드세요., 1
뭐라도 드세요., 1
뭐라도 드세요., 1
좀 더 일찍 잠자리에 들어보세요., 1
애국가요., 1
애국가요., 1
조금 더 일찍 잠을 자보세요., 1
건강에 좋을 거예요., 1
일찍 일어나는 새가 벌레를 더 많이 먹죠., 1
피곤했나봐요., 1
일찍 일어나는 새가 벌레를 더 많이 먹죠., 1
병원에 가야죠., 1
병원에 가야죠., 1
열심히 저축해서 분양받으세요., 1
아파트가 살기가 좋아요., 1
아파트가 살기가 좋아요., 1
가장 중요한 목표네요., 1
꿈은 현실이랑 반대예요., 1
곧 끝나길 바랄게요., 1
많이 바쁜가봐요., 1
이해하고 배려해보세요., 1
변신은 무죄!, 1
변신은 무죄!, 1
만화같은 일이네요., 1
만화같은 일이네요., 1
이게 정상이죠., 1
만화같은 일이네요., 1
만화같은 일이네요., 1
다른 안경 써보세요., 1
그런 일이 가능한지 몰랐네요., 1
그런 일이 가능한지 몰랐네요., 1
다른 안경 써보세요., 1
이게 정상이죠., 1
이번에는 동그란 안경테가 유행하고있어요., 1
인상이 달라 보일 거예요., 1
인상이 달라 보일 거예요., 1
이번에는 동그란 안경테가 유행하고있어요., 1
할 수 있을 때 하세요., 1
안녕하세요., 1
안녕하세요., 1
안녕하세요., 1
안녕하세요., 1
될 거예요., 1
원하는 꼰대가 있죠., 1
살 안 찌는 게 좋을 것 같아요., 1
살 안 찌는 게 좋을 것 같아요., 1
모르는 사이라 당황할 수도 있어요., 1
폰 요금 절약되겠네요., 1
폰 요금 절약되겠네요., 1
폰 요금 절약되겠네요., 1
폰 요금 절약되겠네요., 1
용기내서 고백해보세요., 1
좋아요!, 1
세상에 쉬운 일은 없어요., 1
그래도 상관없어요. 칭찬해주고 싶네요., 1
가능하다면요., 1
하고 싶은 알바 지원해보세요., 1
그래도 상관없어요. 칭찬해주고 싶네요., 1
하고 싶은 알바 지원해보세요., 1
세상에 쉬운 일은 없어요., 1
용기내서 고백해보세요., 1
천천히 말해달라고 부탁해보세요., 1
다 예뻐요., 1
살짝 내려보는것도 괜찮을거 같아요., 1
뭘 해도 예뻐요., 1
다 예뻐요., 1
앞머리만이라도 감으세요., 1
살짝 내려보는것도 괜찮을거 같아요., 1
꼭 앞으로 나가야 하는 건 아니에요., 1
가장 확실한 시간은 오늘이에요. 어제와 내일을 놓고 고민하느라 시간을 낭비하지 마세요., 1
어떻게든 잘 살 거예요., 1
잘 될거예요. 당신의 삶을 응원합니다!, 1
안전이 최고죠!, 1
건강 걱정되겠네요., 1
건강 걱정되겠네요., 1
가능하면 가는 게 좋겠죠., 1
가능하면 가는 게 좋겠죠., 1
힘 빠지는 이야기네요., 1
인간 관계도 정리가 필요해요., 1
다녀오세요!, 1
가족들과 상의해보세요., 1
이유가 있을 거예요., 1
이유가 있을 거예요., 1
as 맡기세요., 1
네, 1
높은 곳으로 가보세요., 1
높은 곳으로 가보세요., 1
좋은 생각이에요., 1
좋은 생각이에요., 1
얼른 집에 가서 쉬시길 바랄게요., 1
오늘도 고생이 많으시네요., 1
양해를 구해보세요., 1
가볍게 먹을 수 있는 걸 먹어보세요., 1
간단한 견과류나 과일을 먹어보세요., 1
가볍게 먹을 수 있는 걸 먹어보세요., 1
맛있게 많이 드세요!, 1
약 먹고 쉬어야 해요., 1
꼬박꼬박 챙겨 드세요., 1
약 먹고 쉬어야 해요., 1
꼬박꼬박 챙겨 드세요., 1
양해를 구해보세요., 1
근처 산에 가보세요., 1
바늘과 실로 꿰메보세요., 1
바늘과 실로 꿰메보세요., 1
괜찮아요. 그럴수도 있죠., 1
먹으면서 다이어트 하는 분들 진짜 엄청 대단한 분들이에요., 1
먹으면서 다이어트 하는 분들 진짜 엄청 대단한 분들이에요., 1
그런 일은 하지 마세요., 1
그런 일은 하지 마세요., 1
고마움을 전해 보세요., 1
고마움을 전해 보세요., 1
혼자 풀릴 때까지 놔둬야하는데 기다리는게 힘들 거예요., 1
빛이 있을 거예요., 1
어둠에서 나온다니 다행이에요., 1
빛이 있을 거예요., 1
킁킁, 1
분명한 잘못이네요., 1
처음부터 되짚어보세요., 1
저도요!, 1
함께할때 가장 자신다운 모습으로 살 수 있는 사람이랑 하는 게 좋은 것 같아요., 1
최신 영화가 좋을 것 같아요., 1
하고싶은 일을 구해보세요., 1
자책하지 마세요., 1
제가 당신을 좋아하고 있어요., 1
저도 모르겠어요., 1
진심으로 마음을 전해보세요., 1
먼저 말 걸어 보세요., 1
피곤했나봐요., 1
마음이라도 어리게 사세요., 1
마음이라도 어리게 사세요., 1
지금도 늦지 않았어요., 1
원래 못하면 하고 싶어지죠., 1
때를 놓쳐서 그런 것 같아요., 1
중요한 건 지금이죠., 1
타임머신이 생길 때까지 기다려봐요., 1
사춘기로부터의 일시적 휴식에 불과하죠., 1
사춘기로부터의 일시적 휴식에 불과하죠., 1
타임머신이 생길 때까지 기다려봐요., 1
육아 파이팅!!, 1
가능하면 참석하는 게 좋겠죠., 1
가능하면 참석하는 게 좋겠죠., 1
놀랐나봐요., 1
놀랐나봐요., 1
아직 순수하다는 증거일 거예요., 1
한번 웃고 잊어버리세요., 1
그냥 잊어버리세요., 1
한번 웃고 잊어버리세요., 1
그냥 잊어버리세요., 1
건강에 안 좋아요., 1
술 너무 많이 드시지 마세요., 1
평생 친구가 생긴다는 거죠., 1
싸우면서 정 들 거예요., 1
싸우면서 정 들 거예요., 1
마음을 손이 따라와주지 않죠., 1
하다보면 늘어요., 1
기술이 발전하면 가능하겠죠., 1
저도 좋아해요., 1
관리해주세요., 1
관리해주세요., 1
많이 좋아했던 사람인가봐요., 1
얼굴이 다가 아니에요., 1
얼굴이 다가 아니에요., 1
남의 눈을 의식하는 사람일 거라 생각해요., 1
그런 사람들 은근 많아요., 1
이상형은 아니지만 호감가는 사람이 있어요., 1
세상의 무엇보다 건강이 제일 중요해요., 1
더 행복해질 거예요., 1
좋은 만남이었길 바라요., 1
감기 조심하세요., 1
감기 조심하세요., 1
육아 파이팅!!, 1
남의 눈을 의식하는 사람일 거라 생각해요., 1
타인의 기대로부터 자유로워지세요., 1
지금이라도 효도하세요., 1
지금이라도 효도하세요., 1
엄마한테 잘해야 돼요., 1
시간내서 부모님 집에 찾아가 보세요., 1
시간내서 부모님 집에 찾아가 보세요., 1
연락드려보세요., 1
연락드려보세요., 1
조금씩 보다 나은 모습을 보여드리세요., 1
조금씩 보다 나은 모습을 보여드리세요., 1
시어머니가 이뻐해 주실거예요., 1
타인의 기대로부터 자유로워지세요., 1
엄마께 프라이버시를 지켜달라고 말해보세요., 1
그런 의도는 아니셨을거예요., 1
그런 의도는 아니셨을거예요., 1
많이 만나보세요., 1
엄마가 들으면 속상해 하시겠네요., 1
상처받는다고 꼭 말하세요., 1
상처받는다고 꼭 말하세요., 1
시어머니가 이뻐해 주실거예요., 1
연락 드려 보세요., 1
엄마께 프라이버시를 지켜달라고 말해보세요., 1
좋은 여행이 될 거예요., 1
더 후회하기 전에 사과하세요., 1
좋은 부모님을 두셨군요., 1
좋은 여행이 될 거예요., 1
상담이나 컨설팅을 받아보는 것도 좋을 거예요., 1
연락 드려 보세요., 1
형편대로 하세요., 1
더 후회하기 전에 사과하세요., 1
더 후회하기 전에 사과하세요., 1
엄마한테 잘해야 돼요., 1
필요하다면요., 1
더 후회하기 전에 사과하세요., 1
매력있는 사람인가봐요., 1
기다려보세요., 1
기다려보세요., 1
힘들겠지만 하나씩 해보세요., 1
회사는 스트레스의 원인이죠., 1
업무 능력이 없는 게 아니라 센스가 부족한 걸 수도 있어요., 1
업무 능력이 없는 게 아니라 센스가 부족한 걸 수도 있어요., 1
힘들겠지만 하나씩 해보세요., 1
타이밍이 안 맞았나봐요., 1
타이밍이 안 맞았나봐요., 1
몇 번 안해먹고 둘 거면 그냥 사 드세요., 1
욕은 나쁜거예요., 1
욕은 나쁜거예요., 1
필수는 아니에요., 1
필수는 아니에요., 1
좋은 곳인가봐요., 1
좋은 곳인가봐요., 1
당신의 잠재력을 믿어보세요., 1
당신의 잠재력은 무궁무진해요., 1
짜지 마세요., 1
스트레스가 더 큰 적이에요., 1
손으로 만지지 마세요., 1
손으로 만지지 마세요., 1
중요한 날에만 가리세요., 1
스트레스가 더 큰 적이에요., 1
곧 지나갑니다., 1
곧 지나갑니다., 1
여기만 아니면 다 좋을 것 같네요., 1
여기만 아니면 다 좋을 것 같네요., 1
생각만 해도 군침이 도네요., 1
생각만 해도 군침이 도네요., 1
구릿빛 피부 좋죠!, 1
싫으면 만나지 마세요., 1
못 당해요. 무시하세요., 1
싫으면 만나지 마세요., 1
못 당해요. 무시하세요., 1
나를 사랑하고 상대를 사랑하는 여유를 갖게 되길 바라요., 1
여유는 마음 가짐에 있어요., 1
소개팅 시켜달라고 말해보세요., 1
걱정되겠어요., 1
항상 못해본 건 궁금하더라고요., 1
아직 모르겠어요. 인공지능에 성별을 만드는 사람이 되어 주세요, 1
아직 모르겠어요. 인공지능에 성별을 만드는 사람이 되어 주세요, 1
기다릴 수 있을지 스스로에게 물어보세요., 1
기다릴 수 있을지 스스로에게 물어보세요., 1
성격이 그럴 수도 있으니 이해해주세요., 1
당신은 복받은 사람., 1
사람 고쳐쓰는 거 아니에요., 1
모르는 사실에 더 화가 나 있을 거예요., 1
순간 실수할 수 있겠다 판단되면 용서하고 기회를 주세요., 1
당신의 사랑이 변한것 같아요., 1
다른 연락을 많이 하거나 더 자주 만나세요., 1
다른 연락을 많이 하거나 더 자주 만나세요., 1
같이 가는 여행도 좋지만 혼자 여행도 좋을 거예요., 1
같이 가는 여행도 좋지만 혼자 여행도 좋을 거예요., 1
걱정되겠어요., 1
종교의 자유가 있죠, 1
종교의 자유가 있죠, 1
당신의 사랑이 변한것 같아요., 1
항상 못해본 건 궁금하더라고요., 1
난감하겠어요., 1
당신은 복받은 사람., 1
사람 고쳐쓰는 거 아니에요., 1
잘 찍어주세요., 1
모르는 사실에 더 화가 나 있을 거예요., 1
바쁘게 사나봅니다., 1
좋은 여행 되길 바랍니다., 1
좋은 여행 되길 바랍니다., 1
편하게 쉴 수 있는 곳이 좋을 거예요., 1
계획을 세워보세요., 1
바쁘게 사나봅니다., 1
편하게 쉴 수 있는 곳이 좋을 거예요., 1
과식하지 말고 먹고 눕지 마세요!, 1
과식하지 말고 먹고 눕지 마세요!, 1
제가 더 천재예요., 1
이불밖은 위험하죠., 1
없는 것보다 나을 거예요., 1
없는 것보다 나을 거예요., 1
많이 하면 좋죠., 1
많이 하면 좋죠., 1
오랜만에 연락 받으면 반가울 것 같아요., 1
더 많이 믿어주세요., 1
더 많이 믿어주세요., 1
연락은 기본 중의 기본이에요., 1
안녕 이라고 인사부터 해보세요., 1
이렇게 고민하게 만들려고 그랬나봐요., 1
바쁜가봐요., 1
바쁜가봐요., 1
인기가 많으시군요., 1
안녕 이라고 인사부터 해보세요., 1
인기가 많으시군요., 1
한번더 연락해 보세요., 1
그래도 해보는 게 좋을 거 같아요., 1
그래도 해보는 게 좋을 거 같아요., 1
하다보면 익숙해질거예요., 1
하다보면 익숙해질거예요., 1
야근 수당을 챙겨보세요., 1
그 분이 나타나면 꼭 잡으세요!, 1
저는 위기 조차 없네요., 1
부족하지만 열심히 해드릴게요., 1
부족하지만 열심히 해드릴게요., 1
저는 위기 조차 없네요., 1
잘할 수 있을 거니 걱정마세요., 1
마음이 시키는데로 하면 되요., 1
마음이 시키는데로 하면 되요., 1
연인은 살쪄도 잘 알아차리지 못하고 알아차려도 싫어하지 않을 거예요., 1
연인은 살쪄도 잘 알아차리지 못하고 알아차려도 싫어하지 않을 거예요., 1
동감입니다., 1
제가 1호팬 하겠습니다., 1
제가 1호팬 하겠습니다., 1
아무래도 사생활이 적으니까요., 1
아무래도 사생활이 적으니까요., 1
연예인 걱정이 제일 쓸데없어요., 1
연예인 걱정이 제일 쓸데없어요., 1
이제 내려올 때가 됐어요., 1
감기 조심하세요!, 1
깜빡 하셨나봐요., 1
깜빡 하셨나봐요., 1
생각한대로 잘할 수 있을 거예요., 1
중요한 건 노력하는 과정이에요., 1
다음에는 잘 될 거예요., 1
다음에는 잘 될 거예요., 1
염색을 자주 하면 모발이 상해요., 1
예쁠 것 같아요., 1
예쁠 것 같아요., 1
벗어나는 게 좋겠네요., 1
벗어나는 게 좋겠네요., 1
몸에 어떤 성분이 부족한지 알아보세요., 1
몸에 어떤 성분이 부족한지 알아보세요., 1
건강은 어려서부터 챙겨야해요., 1
매일 조금씩 해보세요., 1
매일 조금씩 해보세요., 1
공부 좋죠., 1
공부 좋죠., 1
저도 영화 보여주세요., 1
최신 영화가 좋을 것 같아요., 1
안됐네요., 1
영화를 많이 볼 수 있어서 좋을 것 같아요., 1
영화를 많이 볼 수 있어서 좋을 것 같아요., 1
온전히 느낄 수 있는 시간이겠네요., 1
저도 영화 보여주세요., 1
안됐네요., 1
옆 사람에게 잘해주세요., 1
옆 사람에게 잘해주세요., 1
잘 찾아보세요., 1
잘 찾아보세요., 1
아직이라면 더 살펴보세요., 1
맞아요. 예뻐요., 1
카페 데이트 좋죠., 1
오는 말이 고와야 가는 말도 곱다고 말해주세요., 1
저도 하고 싶네요., 1
중요한 건 지금이죠., 1
마음에 버리세요., 1
제가 생각해도 저는 너무 멋있는거 같아요., 1
내일은 오늘보다 나을 거예요., 1
아무 생각 하지 말고 쉬세요., 1
저도 좋아요., 1
좋았으면 좋겠네요., 1
좋았으면 좋겠네요., 1
길은 항상 막히는 것 같아요., 1
길은 항상 막히는 것 같아요., 1
